s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
20449;18.95;42.7667;647;669;60;60;1962;167
20449;18.95;42.7667;647;669;60;60;1963;174
20450;19.0833;42.1;6;669;60;60;1963;102
20451;19.5167;42.8333;944;669;60;60;1963;83
20450;19.0833;42.1;6;669;60;60;1964;111
20450;19.0833;42.1;6;669;60;60;1967;109
20451;19.5167;42.8333;944;669;60;60;1969;96
7114;16.5667;46.0333;146;669;60;60;1971;78
19527;18.433;43.866;560;669;60;60;1971;108
19528;17.8;43.3333;99;669;60;60;1971;103
7097;-8.5;41.25;30;669;60;60;1972;142
7103;16.7167;48.25;150;669;60;60;1972;74
7114;16.5667;46.0333;146;669;60;60;1972;73
7125;23.6167;41.25;1550;669;60;60;1972;69
19527;18.433;43.866;560;669;60;60;1972;110
19528;17.8;43.3333;99;669;60;60;1972;78
7114;16.5667;46.0333;146;669;60;60;1973;77
19527;18.433;43.866;560;669;60;60;1973;96
19528;17.8;43.3333;99;669;60;60;1973;72
7114;16.5667;46.0333;146;669;60;60;1974;84
7103;16.7167;48.25;150;669;60;60;1975;46
7114;16.5667;46.0333;146;669;60;60;1975;79
7039;10.7833;59.6667;95;669;60;60;1976;107
7095;17.1;52.25;74;669;60;60;1976;94
7103;16.7167;48.25;150;669;60;60;1976;99
7114;16.5667;46.0333;146;669;60;60;1976;85
7138;18.5;59.3667;50;669;60;60;1976;116
7039;10.7833;59.6667;95;669;60;60;1977;121
7055;5.66667;51.9833;25;669;60;60;1977;56
7095;17.1;52.25;74;669;60;60;1977;92
7103;16.7167;48.25;150;669;60;60;1977;69
7114;16.5667;46.0333;146;669;60;60;1977;54
7039;10.7833;59.6667;95;669;60;60;1978;123
7114;16.5667;46.0333;146;669;60;60;1978;70
7039;10.7833;59.6667;95;669;60;60;1979;127
7114;16.5667;46.0333;146;669;60;60;1979;73
7119;20.95;44.3667;121;669;60;60;1979;77
7062;6.66667;49.75;265;669;60;60;1980;68
7114;16.5667;46.0333;146;669;60;60;1980;76
7114;16.5667;46.0333;146;669;60;60;1981;72
19525;15.8666;44.8;246;669;60;60;1981;98
19528;17.8;43.3333;99;669;60;60;1981;80
7072;11.7333;48.4;460;669;60;60;1982;92
7113;14.5;46.0667;310;669;60;60;1982;88
7114;16.5667;46.0333;146;669;60;60;1982;85
7119;20.95;44.3667;121;669;60;60;1982;92
7062;6.66667;49.75;265;669;60;60;1983;73
7072;11.7333;48.4;460;669;60;60;1983;88
7111;19.35;47.6;220;669;60;60;1983;75
7113;14.5;46.0667;310;669;60;60;1983;84
7114;16.5667;46.0333;146;669;60;60;1983;73
19525;15.8666;44.8;246;669;60;60;1983;100
19526;17.45;44.05;562;669;60;60;1983;105
19527;18.433;43.866;560;669;60;60;1983;103
19528;17.8;43.3333;99;669;60;60;1983;84
20451;19.5167;42.8333;944;669;60;60;1983;109
7062;6.66667;49.75;265;669;60;60;1984;112
7070;8.51667;47.95;680;669;60;60;1984;130
7111;19.35;47.6;220;669;60;60;1984;86
