s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
20450;19.0833;42.1;6;124;0;65;1954;126
20452;18.9167;42.3833;640;124;0;65;1954;167
20449;18.95;42.7667;647;124;0;65;1955;129
20452;18.9167;42.3833;640;124;0;65;1955;137
20450;19.0833;42.1;6;124;0;65;1956;134
20449;18.95;42.7667;647;124;0;65;1957;139
20450;19.0833;42.1;6;124;0;65;1957;139
20449;18.95;42.7667;647;124;0;65;1958;144
20450;19.0833;42.1;6;124;0;65;1958;129
20450;19.0833;42.1;6;124;0;65;1959;98
20449;18.95;42.7667;647;124;0;65;1960;143
6863;15.25;46.25;244;124;0;65;1961;136
6864;15.5833;45.9333;150;124;0;65;1961;130
6865;14.25;45.5667;424;124;0;65;1961;150
6866;15.95;46.5667;310;124;0;65;1961;129
6867;13.9333;45.8333;130;124;0;65;1961;116
6868;14.5167;46.0667;299;124;0;65;1961;140
6869;13.6333;45.9;55;124;0;65;1961;116
6870;15.1833;45.8;220;124;0;65;1961;136
6871;13.6167;45.4833;2;124;0;65;1961;115
6873;15.7667;46.4667;240;124;0;65;1961;135
6874;16.3;46.8333;308;124;0;65;1961;134
6875;15.5333;46.2;245;124;0;65;1961;133
19291;17.233;45.6;161;124;0;65;1961;134
19293;15.4;44.533;566;124;0;65;1961;150
19295;16.55;46.033;138;124;0;65;1961;130
19296;18.233;45.367;231;124;0;65;1961;124
19300;16.033;45.817;121;124;0;65;1961;121
20449;18.95;42.7667;647;124;0;65;1961;111
20450;19.0833;42.1;6;124;0;65;1961;158
20582;22.7667;41.9667;630;124;0;65;1961;148
20583;21.3833;41.9333;596;124;0;65;1961;130
20586;21.4;42.0167;301;124;0;65;1961;110
6863;15.25;46.25;244;124;0;65;1962;154
6864;15.5833;45.9333;150;124;0;65;1962;147
6865;14.25;45.5667;424;124;0;65;1962;146
6866;15.95;46.5667;310;124;0;65;1962;148
6867;13.9333;45.8333;130;124;0;65;1962;146
6868;14.5167;46.0667;299;124;0;65;1962;153
6869;13.6333;45.9;55;124;0;65;1962;134
6870;15.1833;45.8;220;124;0;65;1962;150
6871;13.6167;45.4833;2;124;0;65;1962;135
6873;15.7667;46.4667;240;124;0;65;1962;147
6874;16.3;46.8333;308;124;0;65;1962;155
6875;15.5333;46.2;245;124;0;65;1962;160
19291;17.233;45.6;161;124;0;65;1962;145
19293;15.4;44.533;566;124;0;65;1962;166
19294;16.45;43.167;20;124;0;65;1962;129
19295;16.55;46.033;138;124;0;65;1962;149
19296;18.233;45.367;231;124;0;65;1962;144
19297;15.283;45.267;325;124;0;65;1962;151
19298;14.767;44.75;26;124;0;65;1962;138
19299;17.983;42.75;60;124;0;65;1962;127
19300;16.033;45.817;121;124;0;65;1962;148
20582;22.7667;41.9667;630;124;0;65;1962;150
20583;21.3833;41.9333;596;124;0;65;1962;141
20585;20.9667;42;462;124;0;65;1962;142
20586;21.4;42.0167;301;124;0;65;1962;153
