s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
8015;25.1;54.6333;142;111;0;10;1960;138
7195;23.5;54.9667;83;111;0;10;1961;126
7201;23.4667;55.2667;91;111;0;10;1961;145
7211;24.1667;56.0167;78;111;0;10;1961;141
7212;24.15;56.1;77;111;0;10;1961;124
8015;25.1;54.6333;142;111;0;10;1961;129
8016;23.5;54.4833;197;111;0;10;1961;140
7192;24.55;54.25;110;111;0;10;1962;132
7195;23.5;54.9667;83;111;0;10;1962;134
7201;23.4667;55.2667;91;111;0;10;1962;155
7202;21.4667;55.35;11;111;0;10;1962;134
7211;24.1667;56.0167;78;111;0;10;1962;154
7212;24.15;56.1;77;111;0;10;1962;130
7215;25.05;56.25;83;111;0;10;1962;140
8015;25.1;54.6333;142;111;0;10;1962;139
8016;23.5;54.4833;197;111;0;10;1962;132
7192;24.55;54.25;110;111;0;10;1963;134
7195;23.5;54.9667;83;111;0;10;1963;136
7201;23.4667;55.2667;91;111;0;10;1963;124
7202;21.4667;55.35;11;111;0;10;1963;123
7204;23.8667;55.4;82;111;0;10;1963;132
7211;24.1667;56.0167;78;111;0;10;1963;135
7212;24.15;56.1;77;111;0;10;1963;129
7215;25.05;56.25;83;111;0;10;1963;136
8015;25.1;54.6333;142;111;0;10;1963;132
8016;23.5;54.4833;197;111;0;10;1963;132
7195;23.5;54.9667;83;111;0;10;1964;137
7201;23.4667;55.2667;91;111;0;10;1964;141
7202;21.4667;55.35;11;111;0;10;1964;138
7204;23.8667;55.4;82;111;0;10;1964;141
7208;22.9167;55.6167;128;111;0;10;1964;148
7211;24.1667;56.0167;78;111;0;10;1964;148
7212;24.15;56.1;77;111;0;10;1964;138
8016;23.5;54.4833;197;111;0;10;1964;141
7195;23.5;54.9667;83;111;0;10;1965;150
7201;23.4667;55.2667;91;111;0;10;1965;161
7202;21.4667;55.35;11;111;0;10;1965;146
7204;23.8667;55.4;82;111;0;10;1965;146
7208;22.9167;55.6167;128;111;0;10;1965;159
7211;24.1667;56.0167;78;111;0;10;1965;161
7212;24.15;56.1;77;111;0;10;1965;135
8015;25.1;54.6333;142;111;0;10;1965;149
8016;23.5;54.4833;197;111;0;10;1965;151
7195;23.5;54.9667;83;111;0;10;1966;105
7201;23.4667;55.2667;91;111;0;10;1966;152
7202;21.4667;55.35;11;111;0;10;1966;138
7204;23.8667;55.4;82;111;0;10;1966;122
7211;24.1667;56.0167;78;111;0;10;1966;146
7212;24.15;56.1;77;111;0;10;1966;130
8015;25.1;54.6333;142;111;0;10;1966;136
8016;23.5;54.4833;197;111;0;10;1966;154
7191;23.8167;54.2167;152;111;0;10;1967;132
7192;24.55;54.25;110;111;0;10;1967;123
7193;23.15;54.55;110;111;0;10;1967;135
7195;23.5;54.9667;83;111;0;10;1967;134
7201;23.4667;55.2667;91;111;0;10;1967;133
7202;21.4667;55.35;11;111;0;10;1967;134
7205;23.15;55.4667;60;111;0;10;1967;139
7211;24.1667;56.0167;78;111;0;10;1967;137
7212;24.15;56.1;77;111;0;10;1967;125
8015;25.1;54.6333;142;111;0;10;1967;134
8016;23.5;54.4833;197;111;0;10;1967;123
7191;23.8167;54.2167;152;111;0;10;1968;128
7192;24.55;54.25;110;111;0;10;1968;155
7193;23.15;54.55;110;111;0;10;1968;127
7195;23.5;54.9667;83;111;0;10;1968;132
7201;23.4667;55.2667;91;111;0;10;1968;142
7202;21.4667;55.35;11;111;0;10;1968;128
7204;23.8667;55.4;82;111;0;10;1968;134
7205;23.15;55.4667;60;111;0;10;1968;120
7211;24.1667;56.0167;78;111;0;10;1968;141
8015;25.1;54.6333;142;111;0;10;1968;135
8016;23.5;54.4833;197;111;0;10;1968;124
7191;23.8167;54.2167;152;111;0;10;1969;155
7192;24.55;54.25;110;111;0;10;1969;123
7193;23.15;54.55;110;111;0;10;1969;140
7194;23.1667;54.95;74;111;0;10;1969;133
7195;23.5;54.9667;83;111;0;10;1969;137
7201;23.4667;55.2667;91;111;0;10;1969;136
7202;21.4667;55.35;11;111;0;10;1969;144
7204;23.8667;55.4;82;111;0;10;1969;130
7205;23.15;55.4667;60;111;0;10;1969;161
7211;24.1667;56.0167;78;111;0;10;1969;161
7213;22.8;56.15;93;111;0;10;1969;148
7215;25.05;56.25;83;111;0;10;1969;141
8015;25.1;54.6333;142;111;0;10;1969;132
8016;23.5;54.4833;197;111;0;10;1969;125
7188;23.7;54.1;119;111;0;10;1970;129
7191;23.8167;54.2167;152;111;0;10;1970;132
7192;24.55;54.25;110;111;0;10;1970;121
7193;23.15;54.55;110;111;0;10;1970;146
7195;23.5;54.9667;83;111;0;10;1970;134
7201;23.4667;55.2667;91;111;0;10;1970;134
7202;21.4667;55.35;11;111;0;10;1970;138
7204;23.8667;55.4;82;111;0;10;1970;142
7205;23.15;55.4667;60;111;0;10;1970;152
7207;26.3167;55.5167;164;111;0;10;1970;134
7208;22.9167;55.6167;128;111;0;10;1970;130
7211;24.1667;56.0167;78;111;0;10;1970;157
7212;24.15;56.1;77;111;0;10;1970;116
7213;22.8;56.15;93;111;0;10;1970;146
7215;25.05;56.25;83;111;0;10;1970;136
8015;25.1;54.6333;142;111;0;10;1970;134
8016;23.5;54.4833;197;111;0;10;1970;135
7188;23.7;54.1;119;111;0;10;1971;134
7191;23.8167;54.2167;152;111;0;10;1971;144
7193;23.15;54.55;110;111;0;10;1971;135
7194;23.1667;54.95;74;111;0;10;1971;128
7195;23.5;54.9667;83;111;0;10;1971;132
