s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
19485;13.38;49.783;328;102;40;10;2001;107
19486;13.65;49.666;550;102;40;10;2001;102
19487;15.433;50.766;670;102;40;10;2001;124
19488;14.166;50.45;155;102;40;10;2001;100
19485;13.38;49.783;328;102;40;10;2002;102
19486;13.65;49.666;550;102;40;10;2002;110
19487;15.433;50.766;670;102;40;10;2002;128
19488;14.166;50.45;155;102;40;10;2002;98
19485;13.38;49.783;328;102;40;10;2003;98
19486;13.65;49.666;550;102;40;10;2003;116
19487;15.433;50.766;670;102;40;10;2003;130
19488;14.166;50.45;155;102;40;10;2003;101
19485;13.38;49.783;328;102;40;10;2004;100
19486;13.65;49.666;550;102;40;10;2004;115
19487;15.433;50.766;670;102;40;10;2004;132
19488;14.166;50.45;155;102;40;10;2004;100
19485;13.38;49.783;328;102;40;10;2005;100
19486;13.65;49.666;550;102;40;10;2005;119
19487;15.433;50.766;670;102;40;10;2005;134
19488;14.166;50.45;155;102;40;10;2005;98
19485;13.38;49.783;328;102;40;10;2006;100
19486;13.65;49.666;550;102;40;10;2006;118
19487;15.433;50.766;670;102;40;10;2006;133
19488;14.166;50.45;155;102;40;10;2006;113
19485;13.38;49.783;328;102;40;10;2007;84
19486;13.65;49.666;550;102;40;10;2007;116
19487;15.433;50.766;670;102;40;10;2007;110
19488;14.166;50.45;155;102;40;10;2007;92
19485;13.38;49.783;328;102;40;10;2008;91
19486;13.65;49.666;550;102;40;10;2008;112
19487;15.433;50.766;670;102;40;10;2008;112
19488;14.166;50.45;155;102;40;10;2008;92
19485;13.38;49.783;328;102;40;10;2009;85
19486;13.65;49.666;550;102;40;10;2009;104
19487;15.433;50.766;670;102;40;10;2009;123
19488;14.166;50.45;155;102;40;10;2009;92
19485;13.38;49.783;328;102;40;10;2010;100
19486;13.65;49.666;550;102;40;10;2010;116
19487;15.433;50.766;670;102;40;10;2010;130
19488;14.166;50.45;155;102;40;10;2010;94
19485;13.38;49.783;328;102;40;10;2011;93
19486;13.65;49.666;550;102;40;10;2011;115
19487;15.433;50.766;670;102;40;10;2011;122
19488;14.166;50.45;155;102;40;10;2011;86
7282;14.9;49.7;385;102;40;10;2012;86
7352;16.8;48.7667;165;102;40;10;2012;78
19485;13.38;49.783;328;102;40;10;2012;95
19486;13.65;49.666;550;102;40;10;2012;104
19488;14.166;50.45;155;102;40;10;2012;75
20312;13.3833;50.6333;630;102;40;10;2012;102
20313;13.1333;50.4333;803;102;40;10;2012;118
20382;15.3333;49.0667;540;102;40;10;2012;107
20385;17.1;50;425;102;40;10;2012;103
7282;14.9;49.7;385;102;40;10;2013;104
7352;16.8;48.7667;165;102;40;10;2013;104
19485;13.38;49.783;328;102;40;10;2013;102
19486;13.65;49.666;550;102;40;10;2013;108
19488;14.166;50.45;155;102;40;10;2013;108
20311;16.7667;49.2833;450;102;40;10;2013;120
20312;13.3833;50.6333;630;102;40;10;2013;115
20313;13.1333;50.4333;803;102;40;10;2013;128
20382;15.3333;49.0667;540;102;40;10;2013;113
20384;16.5;50.1833;743;102;40;10;2013;118
20385;17.1;50;425;102;40;10;2013;111
7282;14.9;49.7;385;102;40;10;2015;89
7352;16.8;48.7667;165;102;40;10;2015;100
19485;13.38;49.783;328;102;40;10;2015;95
19486;13.65;49.666;550;102;40;10;2015;102
19488;14.166;50.45;155;102;40;10;2015;80
20311;16.7667;49.2833;450;102;40;10;2015;110
20312;13.3833;50.6333;630;102;40;10;2015;107
20313;13.1333;50.4333;803;102;40;10;2015;119
20382;15.3333;49.0667;540;102;40;10;2015;111
20384;16.5;50.1833;743;102;40;10;2015;112
20385;17.1;50;425;102;40;10;2015;100
