s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
6714;7.56667;46.5;1350;106;20;13;1996;143
6716;9.41667;46.6;985;106;20;13;1996;120
6717;9.41667;47.3333;775;106;20;13;1996;118
6719;8.71667;46.2333;350;106;20;13;1996;106
6720;9.48333;47.0833;480;106;20;13;1996;114
6721;7.58333;47.55;315;106;20;13;1996;108
6723;7.16667;47.2667;930;106;20;13;1996;151
6725;8.45;47.35;500;106;20;13;1996;116
6727;9.55;46.3333;825;106;20;13;1996;139
6729;6.01667;46.1833;400;106;20;13;1996;113
6730;6.9;47.05;800;106;20;13;1996;119
6733;6.83333;46.4667;655;106;20;13;1996;111
6734;6.98333;47.05;1150;106;20;13;1996;124
6735;9.51667;46.85;600;106;20;13;1996;114
6737;6.63333;46.9167;750;106;20;13;1996;120
6738;8.75;47.6833;410;106;20;13;1996;117
6739;8.75;47.6833;410;106;20;13;1996;111
6741;8.75;47.1333;910;106;20;13;1996;127
6744;8.06667;46.9833;765;106;20;13;1996;116
6746;6.85;46.8333;450;106;20;13;1996;101
6749;9.18333;47.4167;630;106;20;13;1996;119
6750;8.88333;47.55;405;106;20;13;1996;109
6751;8.35;46.7333;1205;106;20;13;1996;135
6752;7.88333;47.1667;610;106;20;13;1996;113
6753;9.65;46.9833;650;106;20;13;1996;116
6755;8.45;47.7;430;106;20;13;1996;113
6756;9.43333;47.45;800;106;20;13;1996;112
6757;7.7;47.1833;450;106;20;13;1996;115
6759;8.58333;47.2667;450;106;20;13;1996;114
6761;9.71667;46.9333;800;106;20;13;1996;127
6762;7.66667;46.5;1175;106;20;13;1996;134
6764;7.01667;46.3333;1250;106;20;13;1996;123
6766;7.73333;47.4833;350;106;20;13;1996;116
6767;9;46.9167;650;106;20;13;1996;121
6768;8.8;46.1667;200;106;20;13;1996;100
6772;8.61667;47.7667;540;106;20;13;1996;113
6773;9.5;47.0167;305;106;20;13;1996;116
6775;7.38333;46.3833;530;106;20;13;1996;122
6776;9.21667;47.1;500;106;20;13;1996;117
6779;8.61667;47.6833;435;106;20;13;1996;115
6780;8.33333;47.4833;490;106;20;13;1996;112
6782;7.61667;47.1333;485;106;20;13;1996;113
6783;7.61667;47.1333;485;106;20;13;1996;112
6785;8.48333;47.65;410;106;20;13;1996;116
6787;8.63333;46.4;750;106;20;13;1996;113
6788;8.55;47.6167;515;106;20;13;1996;104
6789;9.05;47.6333;595;106;20;13;1996;112
6790;9.38333;47.5667;405;106;20;13;1996;117
6791;9.5;47.4667;450;106;20;13;1996;111
6792;9.05;45.85;670;106;20;13;1996;125
6794;8;47.3667;450;106;20;13;1996;117
6796;10.3333;46.8167;1440;106;20;13;1996;129
6799;8.66667;46.7833;510;106;20;13;1996;113
6802;6.38333;46.7167;850;106;20;13;1996;145
6803;9.18333;46.6167;1250;106;20;13;1996;146
6804;6.16667;46.2833;440;106;20;13;1996;106
6807;7.9;46.3;650;106;20;13;1996;99
6808;8.68333;47.2167;480;106;20;13;1996;112
6810;9.1;47.2833;625;106;20;13;1996;113
6813;9.05;47.4667;600;106;20;13;1996;107
6815;8.08333;47.05;580;106;20;13;1996;119
6816;7.55;46.9167;600;106;20;13;1996;116
6817;7.81667;47.25;450;106;20;13;1996;117
6818;7.81667;47.0833;850;106;20;13;1996;118
6819;9.56667;46.9333;600;106;20;13;1996;112
6820;8.51667;47.35;530;106;20;13;1996;122
6821;8.56667;47.3833;555;106;20;13;1996;116
6823;8.58333;47.3667;620;106;20;13;1996;119
6827;7.15;46.35;1200;106;20;13;1996;135
6830;7.18333;46.65;1050;106;20;13;1996;124
6831;9.63333;46.9667;960;106;20;13;1996;118
6834;6.75;47.05;1020;106;20;13;1996;116
6837;8.81667;47.3167;555;106;20;13;1996;112
6839;9.68333;46.9667;700;106;20;13;1996;116
6843;7.18333;45.9833;1350;106;20;13;1996;124
6844;7;46.05;1300;106;20;13;1996;133
6846;8.6;46.2333;1100;106;20;13;1996;119
6847;9.66667;46.3833;1460;106;20;13;1996;131
6848;9.83333;46.5;1800;106;20;13;1996;152
6849;9.9;46.5;1780;106;20;13;1996;151
6851;10.4667;46.8833;1050;106;20;13;1996;129
6852;8.33333;47.05;820;106;20;13;1996;122
6856;8.78333;46.1667;370;106;20;13;1996;106
6861;9.53333;46.7167;1500;106;20;13;1996;143
7023;8.25;46.9;500;106;20;13;1996;114
6714;7.56667;46.5;1350;106;20;13;1997;136
6716;9.41667;46.6;985;106;20;13;1997;120
6717;9.41667;47.3333;775;106;20;13;1997;112
6719;8.71667;46.2333;350;106;20;13;1997;99
6720;9.48333;47.0833;480;106;20;13;1997;100
6721;7.58333;47.55;315;106;20;13;1997;73
6723;7.16667;47.2667;930;106;20;13;1997;145
6725;8.45;47.35;500;106;20;13;1997;102
6727;9.55;46.3333;825;106;20;13;1997;128
6729;6.01667;46.1833;400;106;20;13;1997;102
6730;6.9;47.05;800;106;20;13;1997;115
6731;8.6;46.3167;430;106;20;13;1997;85
6732;6.23333;46.4;435;106;20;13;1997;95
6734;6.98333;47.05;1150;106;20;13;1997;128
6735;9.51667;46.85;600;106;20;13;1997;94
6736;9.51667;46.85;600;106;20;13;1997;98
6737;6.63333;46.9167;750;106;20;13;1997;113
6739;8.75;47.6833;410;106;20;13;1997;100
6741;8.75;47.1333;910;106;20;13;1997;133
6743;9.21667;47.25;900;106;20;13;1997;135
6744;8.06667;46.9833;765;106;20;13;1997;100
6745;7.93333;46.9;910;106;20;13;1997;130
6746;6.85;46.8333;450;106;20;13;1997;105
6748;8.13333;46.4;1100;106;20;13;1997;103
6749;9.18333;47.4167;630;106;20;13;1997;118
6750;8.88333;47.55;405;106;20;13;1997;89
6752;7.88333;47.1667;610;106;20;13;1997;91
6753;9.65;46.9833;650;106;20;13;1997;118
6755;8.45;47.7;430;106;20;13;1997;101
6756;9.43333;47.45;800;106;20;13;1997;110
6757;7.7;47.1833;450;106;20;13;1997;89
6759;8.58333;47.2667;450;106;20;13;1997;102
6761;9.71667;46.9333;800;106;20;13;1997;123
6762;7.66667;46.5;1175;106;20;13;1997;134
6764;7.01667;46.3333;1250;106;20;13;1997;113
6766;7.73333;47.4833;350;106;20;13;1997;111
6767;9;46.9167;650;106;20;13;1997;121
6768;8.8;46.1667;200;106;20;13;1997;74
6770;8.31667;47.05;600;106;20;13;1997;102
6772;8.61667;47.7667;540;106;20;13;1997;97
6773;9.5;47.0167;305;106;20;13;1997;98
6774;6.8;46.6667;500;106;20;13;1997;106
6775;7.38333;46.3833;530;106;20;13;1997;121
6778;9.06667;47.1;440;106;20;13;1997;91
6779;8.61667;47.6833;435;106;20;13;1997;92
6780;8.33333;47.4833;490;106;20;13;1997;89
6782;7.61667;47.1333;485;106;20;13;1997;92
6783;7.61667;47.1333;485;106;20;13;1997;98
6785;8.48333;47.65;410;106;20;13;1997;95
6787;8.63333;46.4;750;106;20;13;1997;105
6788;8.55;47.6167;515;106;20;13;1997;91
6789;9.05;47.6333;595;106;20;13;1997;89
6790;9.38333;47.5667;405;106;20;13;1997;104
6791;9.5;47.4667;450;106;20;13;1997;104
6792;9.05;45.85;670;106;20;13;1997;100
6794;8;47.3667;450;106;20;13;1997;96
6795;10.3;46.8;1240;106;20;13;1997;130
6796;10.3333;46.8167;1440;106;20;13;1997;132
6799;8.66667;46.7833;510;106;20;13;1997;94
6800;9.6;46.35;1000;106;20;13;1997;104
6803;9.18333;46.6167;1250;106;20;13;1997;139
6804;6.16667;46.2833;440;106;20;13;1997;97
6807;7.9;46.3;650;106;20;13;1997;65
6808;8.68333;47.2167;480;106;20;13;1997;120
6813;9.05;47.4667;600;106;20;13;1997;83
6815;8.08333;47.05;580;106;20;13;1997;117
6816;7.55;46.9167;600;106;20;13;1997;101
6817;7.81667;47.25;450;106;20;13;1997;107
6818;7.81667;47.0833;850;106;20;13;1997;115
6819;9.56667;46.9333;600;106;20;13;1997;93
6820;8.51667;47.35;530;106;20;13;1997;96
6821;8.56667;47.3833;555;106;20;13;1997;108
6823;8.58333;47.3667;620;106;20;13;1997;109
6825;6.6;46.9833;1050;106;20;13;1997;140
6827;7.15;46.35;1200;106;20;13;1997;135
6830;7.18333;46.65;1050;106;20;13;1997;115
6831;9.63333;46.9667;960;106;20;13;1997;122
6833;6.73333;47;1120;106;20;13;1997;118
6834;6.75;47.05;1020;106;20;13;1997;123
6837;8.81667;47.3167;555;106;20;13;1997;99
6839;9.68333;46.9667;700;106;20;13;1997;118
6840;9.51667;47.2167;580;106;20;13;1997;100
6843;7.18333;45.9833;1350;106;20;13;1997;110
6844;7;46.05;1300;106;20;13;1997;135
6846;8.6;46.2333;1100;106;20;13;1997;103
6847;9.66667;46.3833;1460;106;20;13;1997;135
6848;9.83333;46.5;1800;106;20;13;1997;154
6849;9.9;46.5;1780;106;20;13;1997;146
6851;10.4667;46.8833;1050;106;20;13;1997;130
6852;8.33333;47.05;820;106;20;13;1997;106
6854;8.85;46.7;1200;106;20;13;1997;115
6856;8.78333;46.1667;370;106;20;13;1997;84
6861;9.53333;46.7167;1500;106;20;13;1997;140
7022;8.06667;47.5667;330;106;20;13;1997;96
7023;8.25;46.9;500;106;20;13;1997;93
7024;9.43333;46.7167;700;106;20;13;1997;99
6714;7.56667;46.5;1350;106;20;13;1998;133
6716;9.41667;46.6;985;106;20;13;1998;117
6717;9.41667;47.3333;775;106;20;13;1998;112
6719;8.71667;46.2333;350;106;20;13;1998;105
6720;9.48333;47.0833;480;106;20;13;1998;96
6721;7.58333;47.55;315;106;20;13;1998;89
6722;8.88333;47.3667;640;106;20;13;1998;117
6725;8.45;47.35;500;106;20;13;1998;115
6726;6.9;46.4667;600;106;20;13;1998;95
6727;9.55;46.3333;825;106;20;13;1998;142
6729;6.01667;46.1833;400;106;20;13;1998;102
6730;6.9;47.05;800;106;20;13;1998;125
6731;8.6;46.3167;430;106;20;13;1998;100
6732;6.23333;46.4;435;106;20;13;1998;118
6734;6.98333;47.05;1150;106;20;13;1998;128
6735;9.51667;46.85;600;106;20;13;1998;95
6736;9.51667;46.85;600;106;20;13;1998;100
6737;6.63333;46.9167;750;106;20;13;1998;121
6738;8.75;47.6833;410;106;20;13;1998;106
6739;8.75;47.6833;410;106;20;13;1998;94
6741;8.75;47.1333;910;106;20;13;1998;131
6743;9.21667;47.25;900;106;20;13;1998;116
6744;8.06667;46.9833;765;106;20;13;1998;116
6745;7.93333;46.9;910;106;20;13;1998;129
6746;6.85;46.8333;450;106;20;13;1998;110
6749;9.18333;47.4167;630;106;20;13;1998;110
6750;8.88333;47.55;405;106;20;13;1998;97
6752;7.88333;47.1667;610;106;20;13;1998;111
6753;9.65;46.9833;650;106;20;13;1998;121
6755;8.45;47.7;430;106;20;13;1998;106
6756;9.43333;47.45;800;106;20;13;1998;118
6757;7.7;47.1833;450;106;20;13;1998;111
6759;8.58333;47.2667;450;106;20;13;1998;111
6761;9.71667;46.9333;800;106;20;13;1998;123
6764;7.01667;46.3333;1250;106;20;13;1998;124
6766;7.73333;47.4833;350;106;20;13;1998;116
6767;9;46.9167;650;106;20;13;1998;120
6768;8.8;46.1667;200;106;20;13;1998;89
6769;6.26667;46.5;900;106;20;13;1998;116
6770;8.31667;47.05;600;106;20;13;1998;116
6772;8.61667;47.7667;540;106;20;13;1998;114
6773;9.5;47.0167;305;106;20;13;1998;108
6776;9.21667;47.1;500;106;20;13;1998;129
6778;9.06667;47.1;440;106;20;13;1998;97
6779;8.61667;47.6833;435;106;20;13;1998;98
6780;8.33333;47.4833;490;106;20;13;1998;93
6782;7.61667;47.1333;485;106;20;13;1998;104
6783;7.61667;47.1333;485;106;20;13;1998;108
6785;8.48333;47.65;410;106;20;13;1998;106
6787;8.63333;46.4;750;106;20;13;1998;120
6788;8.55;47.6167;515;106;20;13;1998;95
6789;9.05;47.6333;595;106;20;13;1998;110
6790;9.38333;47.5667;405;106;20;13;1998;109
6791;9.5;47.4667;450;106;20;13;1998;114
6792;9.05;45.85;670;106;20;13;1998;108
6794;8;47.3667;450;106;20;13;1998;92
6795;10.3;46.8;1240;106;20;13;1998;140
6796;10.3333;46.8167;1440;106;20;13;1998;128
