s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
20451;19.5167;42.8333;944;107;0;69;2000;106
20451;19.5167;42.8333;944;107;0;69;2001;109
20451;19.5167;42.8333;944;107;0;69;2002;90
20451;19.5167;42.8333;944;107;0;69;2004;111
20449;18.95;42.7667;647;107;0;69;2006;29
20449;18.95;42.7667;647;107;0;69;2007;40
20449;18.95;42.7667;647;107;0;69;2008;61
20448;19.2833;42.4333;49;107;0;69;2010;99
20449;18.95;42.7667;647;107;0;69;2010;83
20449;18.95;42.7667;647;107;0;69;2011;55
20449;18.95;42.7667;647;107;0;69;2012;45
20449;18.95;42.7667;647;107;0;69;2014;56
