s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
19485;13.38;49.783;328;108;10;10;2001;120
19486;13.65;49.666;550;108;10;10;2001;120
19487;15.433;50.766;670;108;10;10;2001;125
19485;13.38;49.783;328;108;10;10;2002;118
19486;13.65;49.666;550;108;10;10;2002;115
19487;15.433;50.766;670;108;10;10;2002;124
19485;13.38;49.783;328;108;10;10;2003;120
19486;13.65;49.666;550;108;10;10;2003;121
19487;15.433;50.766;670;108;10;10;2003;123
19485;13.38;49.783;328;108;10;10;2004;116
19486;13.65;49.666;550;108;10;10;2004;113
19487;15.433;50.766;670;108;10;10;2004;125
19485;13.38;49.783;328;108;10;10;2005;114
19486;13.65;49.666;550;108;10;10;2005;117
19487;15.433;50.766;670;108;10;10;2005;133
19485;13.38;49.783;328;108;10;10;2006;120
19486;13.65;49.666;550;108;10;10;2006;115
19487;15.433;50.766;670;108;10;10;2006;123
19485;13.38;49.783;328;108;10;10;2007;108
19486;13.65;49.666;550;108;10;10;2007;114
19487;15.433;50.766;670;108;10;10;2007;112
19485;13.38;49.783;328;108;10;10;2008;112
19486;13.65;49.666;550;108;10;10;2008;113
19487;15.433;50.766;670;108;10;10;2008;123
19485;13.38;49.783;328;108;10;10;2009;100
19486;13.65;49.666;550;108;10;10;2009;100
19487;15.433;50.766;670;108;10;10;2009;109
19485;13.38;49.783;328;108;10;10;2010;150
19486;13.65;49.666;550;108;10;10;2010;124
19487;15.433;50.766;670;108;10;10;2010;128
19485;13.38;49.783;328;108;10;10;2011;104
19486;13.65;49.666;550;108;10;10;2011;110
19487;15.433;50.766;670;108;10;10;2011;110
7282;14.9;49.7;385;108;10;10;2012;116
7352;16.8;48.7667;165;108;10;10;2012;106
19485;13.38;49.783;328;108;10;10;2012;106
19486;13.65;49.666;550;108;10;10;2012;107
20311;16.7667;49.2833;450;108;10;10;2012;110
20312;13.3833;50.6333;630;108;10;10;2012;118
20313;13.1333;50.4333;803;108;10;10;2012;122
20382;15.3333;49.0667;540;108;10;10;2012;122
20383;13.5167;49.0333;1102;108;10;10;2012;113
20384;16.5;50.1833;743;108;10;10;2012;120
20385;17.1;50;425;108;10;10;2012;113
7282;14.9;49.7;385;108;10;10;2013;111
7352;16.8;48.7667;165;108;10;10;2013;102
19485;13.38;49.783;328;108;10;10;2013;112
19486;13.65;49.666;550;108;10;10;2013;107
20311;16.7667;49.2833;450;108;10;10;2013;112
20312;13.3833;50.6333;630;108;10;10;2013;123
20313;13.1333;50.4333;803;108;10;10;2013;142
20382;15.3333;49.0667;540;108;10;10;2013;115
20383;13.5167;49.0333;1102;108;10;10;2013;121
20384;16.5;50.1833;743;108;10;10;2013;118
20385;17.1;50;425;108;10;10;2013;114
7282;14.9;49.7;385;108;10;10;2015;94
7352;16.8;48.7667;165;108;10;10;2015;89
19485;13.38;49.783;328;108;10;10;2015;105
19486;13.65;49.666;550;108;10;10;2015;109
20311;16.7667;49.2833;450;108;10;10;2015;112
20312;13.3833;50.6333;630;108;10;10;2015;115
20313;13.1333;50.4333;803;108;10;10;2015;122
20382;15.3333;49.0667;540;108;10;10;2015;115
20384;16.5;50.1833;743;108;10;10;2015;115
20385;17.1;50;425;108;10;10;2015;104
