s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
7195;23.5;54.9667;83;102;41;60;1960;88
7201;23.4667;55.2667;91;102;41;60;1960;95
8015;25.1;54.6333;142;102;41;60;1960;99
7195;23.5;54.9667;83;102;41;60;1961;62
7201;23.4667;55.2667;91;102;41;60;1961;79
7211;24.1667;56.0167;78;102;41;60;1961;69
7212;24.15;56.1;77;102;41;60;1961;50
8015;25.1;54.6333;142;102;41;60;1961;68
7192;24.55;54.25;110;102;41;60;1962;101
7195;23.5;54.9667;83;102;41;60;1962;100
7201;23.4667;55.2667;91;102;41;60;1962;95
7202;21.4667;55.35;11;102;41;60;1962;94
7211;24.1667;56.0167;78;102;41;60;1962;100
7212;24.15;56.1;77;102;41;60;1962;97
7215;25.05;56.25;83;102;41;60;1962;92
8015;25.1;54.6333;142;102;41;60;1962;102
7195;23.5;54.9667;83;102;41;60;1963;106
7201;23.4667;55.2667;91;102;41;60;1963;104
7202;21.4667;55.35;11;102;41;60;1963;102
7204;23.8667;55.4;82;102;41;60;1963;107
7211;24.1667;56.0167;78;102;41;60;1963;102
7212;24.15;56.1;77;102;41;60;1963;108
7215;25.05;56.25;83;102;41;60;1963;108
8015;25.1;54.6333;142;102;41;60;1963;111
7195;23.5;54.9667;83;102;41;60;1964;111
7201;23.4667;55.2667;91;102;41;60;1964;104
7202;21.4667;55.35;11;102;41;60;1964;100
7204;23.8667;55.4;82;102;41;60;1964;107
7208;22.9167;55.6167;128;102;41;60;1964;115
7211;24.1667;56.0167;78;102;41;60;1964;106
7212;24.15;56.1;77;102;41;60;1964;100
8015;25.1;54.6333;142;102;41;60;1964;108
7195;23.5;54.9667;83;102;41;60;1965;119
7201;23.4667;55.2667;91;102;41;60;1965;94
7204;23.8667;55.4;82;102;41;60;1965;108
7211;24.1667;56.0167;78;102;41;60;1965;106
7212;24.15;56.1;77;102;41;60;1965;96
8015;25.1;54.6333;142;102;41;60;1965;104
7195;23.5;54.9667;83;102;41;60;1966;100
7201;23.4667;55.2667;91;102;41;60;1966;81
7202;21.4667;55.35;11;102;41;60;1966;83
7204;23.8667;55.4;82;102;41;60;1966;90
7208;22.9167;55.6167;128;102;41;60;1966;118
7211;24.1667;56.0167;78;102;41;60;1966;91
7212;24.15;56.1;77;102;41;60;1966;88
8015;25.1;54.6333;142;102;41;60;1966;90
