s_id;lon;lat;alt;plant_id;cult_id;bbch;year;day
20387;1.60923;41.575;316;111;577;65;2013;115
20393;1.70141;41.3465;223;111;577;65;2013;97
20395;2.09657;41.8144;740;111;577;65;2013;182
20407;2.04738;41.3831;25;111;577;65;2013;108
20408;2.12488;41.418;410;111;577;65;2013;115
20420;2.41269;42.2336;436;111;577;65;2013;114
20423;2.44894;41.5543;106;111;577;65;2013;108
20426;2.0969;41.9869;572;111;577;65;2013;136
20427;0.99138;42.2262;648;111;577;65;2013;129
20429;1.06555;42.3247;591;111;577;65;2013;147
20436;1.521;41.9969;664;111;577;65;2013;127
20442;2.1259;41.7499;706;111;577;65;2013;142
20443;2.23536;41.5195;112;111;577;65;2013;120
20445;2.30228;41.5331;153;111;577;65;2013;123
20387;1.60923;41.575;316;111;577;65;2014;128
20393;1.70141;41.3465;223;111;577;65;2014;111
20407;2.04738;41.3831;25;111;577;65;2014;105
20423;2.44894;41.5543;106;111;577;65;2014;93
20426;2.0969;41.9869;572;111;577;65;2014;129
20427;0.99138;42.2262;648;111;577;65;2014;122
20428;0.85732;41.1894;316;111;577;65;2014;110
20429;1.06555;42.3247;591;111;577;65;2014;137
20436;1.521;41.9969;664;111;577;65;2014;124
20442;2.1259;41.7499;706;111;577;65;2014;133
20443;2.23536;41.5195;112;111;577;65;2014;99
20445;2.30228;41.5331;153;111;577;65;2014;124
